time,dt_s,speed_mps,motor_rpm,drive_torque_per_motor_Nm,regen_torque_per_motor_Nm,torque_per_motor_Nm,total_motor_torque_Nm,friction_brake_force_N
206.9444,0.0306,16.3247,9950.2,9.3033,0,9.3033,37.2132,0
206.975,0.0305,16.409,10002,9.2149,0,9.2149,36.8597,0
207.0055,0.0303,16.5036,10059,9.8935,0,9.8935,39.574,0
207.0358,0.0301,16.5939,10114,9.6797,0,9.6797,38.7189,0
207.0659,0.03,16.6843,10169,9.5164,0,9.5164,38.0655,0
207.0959,0.0298,16.783,10230,9.2757,0,9.2757,37.103,0
207.1257,0.0296,16.888,10294,8.8986,0,8.8986,35.5946,0
207.1553,0.0294,16.9916,10357,8.6622,0,8.6622,34.6487,0
207.1847,0.0293,17.0751,10408,8.2052,0,8.2052,32.8209,0
207.214,0.0292,17.1389,10447,8.6814,0,8.6814,34.7257,0
207.2432,0.029,17.2137,10492,8.7881,0,8.7881,35.1525,0
